Fecha,Precio_COP/kWh_0-7,Precio_COP/kWh_7-17,Precio_COP/kWh_17-23,Precio_COP/kWh_Dia
2025-07-06,101.1866,101.1866,101.18774285714287,101.18693333333333
2025-07-07,101.186725,113.94904444444445,175.72574285714285,127.71314166666667
2025-07-08,101.1866,112.43059999999998,236.4863142857143,144.86551666666665
2025-07-09,112.632775,151.93934444444443,300.8629,182.27319166666666
2025-07-10,118.95434999999999,176.49237777777776,194.4288857142857,162.54451666666665
2025-07-11,105.6571,128.58659999999998,184.7146,137.3141
2025-07-12,108.6866,112.23960000000001,136.57174285714285,118.15214166666665
2025-07-13,104.91935000000001,104.75104444444445,124.70545714285713,110.62718333333333
2025-07-14,101.18684999999999,107.1336,108.60874285714286,105.5816
2025-07-15,101.1871,109.55637777777777,172.99917142857143,125.27076666666666
2025-07-16,104.8386,113.9507111111111,164.1386,125.551475
2025-07-17,101.1866,107.31137777777778,147.7058857142857,117.05151666666667
2025-07-18,102.092,106.09988888888888,222.3235714285714,138.6625
2025-07-19,101.1866,105.92793333333333,115.41002857142858,107.11309999999999
2025-07-20,103.0721,102.96593333333334,114.35745714285714,106.32385
2025-07-21,104.9079,111.20734444444446,170.09375714285716,126.28273333333334
2025-07-22,110.30834999999999,119.27015555555555,255.55045714285714,156.03130833333333
2025-07-23,109.192725,125.38126666666666,250.6696,156.52751666666666
2025-07-24,106.41659999999999,128.04015555555554,265.55045714285717,160.939475
2025-07-25,106.57585,112.24404444444446,154.4288857142857,122.65855833333335
2025-07-26,104.4556,107.78515555555555,118.04474285714286,109.66768333333333
2025-07-27,103.69085,102.35337777777778,114.01931428571429,106.20176666666667
2025-07-28,103.84105,109.49791111111112,230.7045142857143,142.96421666666666
2025-07-29,101.8126,124.39593333333333,161.85459999999998,127.79360000000001
2025-07-30,101.1866,114.59482222222222,326.8120285714286,172.0221
2025-07-31,101.1866,122.1434888888889,338.1721714285714,178.16622500000003
2025-08-01,98.64145,109.58364444444445,345.4243428571429,174.72311666666667
2025-08-02,101.350575,115.09364444444444,170.17534285714285,126.57811666666667
2025-08-03,99.01095000000001,98.70653333333333,130.3182,108.028075
2025-08-04,97.8872,104.32975555555555,283.2759142857143,154.37486666666666
2025-08-05,105.36165,167.22106666666664,377.8601142857143,208.03764999999999
2025-08-06,98.7127,128.91142222222223,351.7494857142857,183.83961666666667
2025-08-07,101.68457500000001,102.72142222222222,255.71962857142856,147.00028333333333
2025-08-08,98.870475,131.3989888888889,278.6821,163.513725
2025-08-09,99.6422,103.27142222222223,130.50605714285714,110.00511666666667
2025-08-10,102.81545,102.66197777777778,145.46605714285712,115.19765833333334
2025-08-11,103.5682,122.06142222222222,306.31877142857144,169.63874166666668
2025-08-12,115.87372500000001,154.05787777777778,373.2735285714286,205.267725
2025-08-13,121.571825,194.9068111111111,387.32955714285714,226.58511666666666
